"row_id","icd9_code","short_title","long_title"
"86",349,"0531","Anesth inject symp nerve","Injection of anesthetic into sympathetic nerve for analgesia"
"87",350,"0532","Neurolyt injec-symp nrv","Injection of neurolytic agent into sympathetic nerve"
"88",351,"0539","Sympath nerve inject NEC","Other injection into sympathetic nerve or ganglion"
"89",352,"0581","Sympathetic nerve repair","Repair of sympathetic nerve or ganglion"
"90",353,"0589","Sympathetic nerve op NEC","Other operations on sympathetic nerves or ganglia"
"91",354,"059","Other nervous system ops","Other operations on nervous system"
"92",355,"0601","Thyroid field aspiration","Aspiration of thyroid field"
"93",356,"0602","Reopen thyroid field wnd","Reopening of wound of thyroid field"
"94",357,"0609","Incis thyroid field NEC","Other incision of thyroid field"
"95",358,"0611","Closed thyroid gland bx","Closed [percutaneous] [needle] biopsy of thyroid gland"
"96",359,"0612","Open thyroid gland bx","Open biopsy of thyroid gland"
"97",360,"0613","Parathyroid biopsy","Biopsy of parathyroid gland"
"98",361,"0619","Thyr/parathy dx proc NEC","Other diagnostic procedures on thyroid and parathyroid glands"
"99",362,"062","Unilat thyroid lobectomy","Unilateral thyroid lobectomy"
"100",363,"0631","Excision thyroid lesion","Excision of lesion of thyroid"
"101",364,"0639","Part thyroidectomy NEC","Other partial thyroidectomy"
"102",365,"064","Complete thyroidectomy","Complete thyroidectomy"
"103",366,"0650","Substern thyroidect NOS","Substernal thyroidectomy, not otherwise specified"
"104",367,"0651","Part substern thyroidect","Partial substernal thyroidectomy"
"105",368,"0652","Tot substern thyroidect","Complete substernal thyroidectomy"
"106",369,"066","Lingual thyroid excision","Excision of lingual thyroid"
"107",370,"067","Thyrogloss duct excision","Excision of thyroglossal duct or tract"
"108",371,"0681","Total parathyroidectomy","Complete parathyroidectomy"
"109",372,"0689","Other parathyroidectomy","Other parathyroidectomy"
"110",373,"0691","Thyroid isthmus division","Division of thyroid isthmus"
"111",374,"0692","Thyroid vessel ligation","Ligation of thyroid vessels"
"112",375,"0693","Thyroid suture","Suture of thyroid gland"
"113",376,"0694","Thyroid reimplantation","Thyroid tissue reimplantation"
"114",377,"0695","Parathyroid reimplant","Parathyroid tissue reimplantation"
"115",378,"0698","Other thyroid operations","Other operations on thyroid glands"
"116",379,"0699","Other parathyroid ops","Other operations on parathyroid glands"
"117",380,"0700","Adrenal exploration NOS","Exploration of adrenal field, not otherwise specified"
"118",381,"0701","Unilat adrenal explorat","Unilateral exploration of adrenal field"
"119",382,"0702","Bilat adrenal explorat","Bilateral exploration of adrenal field"
"120",383,"0711","Closed adrenal gland bx","Closed [percutaneous] [needle] biopsy of adrenal gland"
"121",384,"0712","Open adrenal gland bx","Open biopsy of adrenal gland"
"122",385,"0713","Transfront pituitary bx","Biopsy of pituitary gland, transfrontal approach"
"123",386,"0714","Transphen pituitary bx","Biopsy of pituitary gland, transsphenoidal approach"
"124",387,"0715","Pituitary biopsy NOS","Biopsy of pituitary gland, unspecified approach"
"125",388,"0716","Thymus biopsy","Biopsy of thymus"
"126",389,"0717","Pineal biopsy","Biopsy of pineal gland"
"127",390,"0719","Endocrine dx proc NEC","Other diagnostic procedures on adrenal glands, pituitary gland, pineal gland, and thymus"
"128",391,"0721","Adrenal lesion excision","Excision of lesion of adrenal gland"
"129",392,"0722","Unilateral adrenalectomy","Unilateral adrenalectomy"
"130",393,"0729","Part adrenalectomy NEC","Other partial adrenalectomy"
"131",394,"073","Bilateral adrenalectomy","Bilateral adrenalectomy"
"132",395,"0741","Adrenal incision","Incision of adrenal gland"
"133",396,"0742","Adrenal nerve division","Division of nerves to adrenal glands"
"134",397,"0743","Adrenal vessel ligation","Ligation of adrenal vessels"
"135",398,"0744","Adrenal repair","Repair of adrenal gland"
"136",399,"0745","Adrenal reimplantation","Reimplantation of adrenal tissue"
"137",400,"0749","Adrenal operation NEC","Other operations on adrenal glands, nerves, and vessels"
"138",401,"0751","Pineal field exploration","Exploration of pineal field"
"139",402,"0752","Pineal gland incision","Incision of pineal gland"
"140",403,"0753","Partial pinealectomy","Partial excision of pineal gland"
"141",404,"0754","Total pinealectomy","Total excision of pineal gland"
"142",405,"0759","Pineal operation NEC","Other operations on pineal gland"
"143",406,"0761","Exc pituit les-transfron","Partial excision of pituitary gland, transfrontal approach"
"144",407,"0762","Exc pituit les-transphen","Partial excision of pituitary gland, transsphenoidal approach"
"145",408,"0763","Part excis pituitary NOS","Partial excision of pituitary gland, unspecified approach"
"146",409,"0764","Tot exc pituit-transfron","Total excision of pituitary gland, transfrontal approach"
"147",410,"0765","Tot exc pituit-transphen","Total excision of pituitary gland, transsphenoidal approach"
"148",411,"0768","Total exc pituitary NEC","Total excision of pituitary gland, other specified approach"
"149",412,"0769","Total exc pituitary NOS","Total excision of pituitary gland, unspecified approach"
"150",413,"0771","Pituitary fossa explorat","Exploration of pituitary fossa"
"151",414,"0772","Pituitary gland incision","Incision of pituitary gland"
"152",415,"0779","Pituitary operation NEC","Other operations on hypophysis"
"153",416,"0780","Thymectomy NOS","Thymectomy, not otherwise specified"
"154",417,"0781","Oth part excision thymus","Other partial excision of thymus"
"155",418,"0782","Oth totl excision thymus","Other total excision of thymus"
"156",419,"0783","Thorac part exisn thymus","Thoracoscopic partial excision of thymus"
"157",420,"0784","Thorac total exc thymus","Thoracoscopic total excision of thymus"
"158",421,"0791","Thymus field exploration","Exploration of thymus field"
"159",422,"0792","Other incision of thymus","Other incision of thymus"
"160",423,"0793","Repair of thymus","Repair of thymus"
"161",424,"0794","Thymus transplantation","Transplantation of thymus"
"162",425,"0795","Thorac incision thymus","Thoracoscopic incision of thymus"
"163",426,"0798","Oth thorac op thymus NOS","Other and unspecified thoracoscopic operations on thymus"
"164",427,"0799","Other thymus ops NOS","Other and unspecified operations on thymus"
"165",428,"0801","Incision of lid margin","Incision of lid margin"
"166",429,"0802","Blepharorrhaphy severing","Severing of blepharorrhaphy"
"167",430,"0809","Other eyelid incision","Other incision of eyelid"
"168",431,"0811","Eyelid biopsy","Biopsy of eyelid"
"169",432,"0819","Eyelid dx procedure NEC","Other diagnostic procedures on eyelid"
"170",433,"0820","Remove eyelid lesion NOS","Removal of lesion of eyelid, not otherwise specified"
"171",434,"0821","Chalazion excision","Excision of chalazion"
"172",435,"0822","Excise minor les lid NEC","Excision of other minor lesion of eyelid"
"173",436,"0823","Exc maj les lid prt-thic","Excision of major lesion of eyelid, partial-thickness"
"174",437,"0824","Exc maj les lid ful-thic","Excision of major lesion of eyelid, full-thickness"
"175",438,"0825","Destruction lid lesion","Destruction of lesion of eyelid"
"176",439,"0831","Ptosis rep-front mus sut","Repair of blepharoptosis by frontalis muscle technique with suture"
"177",440,"0832","Ptosis rep-fron mus slng","Repair of blepharoptosis by frontalis muscle technique with fascial sling"
"178",441,"0833","Ptosis rep-levat mus adv","Repair of blepharoptosis by resection or advancement of levator muscle or aponeurosis"
"179",442,"0834","Ptosis rep-levat mus NEC","Repair of blepharoptosis by other levator muscle techniques"
"180",443,"0835","Ptos rep-tarsal techniq","Repair of blepharoptosis by tarsal technique"
"181",444,"0836","Blepharoptos repair NEC","Repair of blepharoptosis by other techniques"
"182",445,"0837","Reduc overcorrect ptosis","Reduction of overcorrection of ptosis"
"183",446,"0838","Correct lid retraction","Correction of lid retraction"
"184",447,"0841","Thermocaut/entropion rep","Repair of entropion or ectropion by thermocauterization"
"185",448,"0842","Suture entropion repair","Repair of entropion or ectropion by suture technique"
"186",449,"0843","Wedg resec entropion rep","Repair of entropion or ectropion with wedge resection"
"187",450,"1421","Chorioret les diathermy","Destruction of chorioretinal lesion by diathermy"
"188",451,"1422","Chorioretin les cryother","Destruction of chorioretinal lesion by cryotherapy"
"189",452,"2932","Pharyngeal diverticulec","Pharyngeal diverticulectomy"
"190",1,"1423","Chorioret les xenon coag","Destruction of chorioretinal lesion by xenon arc photocoagulation"
"191",2,"1424","Chorioret les laser coag","Destruction of chorioretinal lesion by laser photocoagulation"
"192",3,"1425","Chorioret les p/coag NOS","Destruction of chorioretinal lesion by photocoagulation of unspecified type"
"193",4,"1426","Chorioret les radiother","Destruction of chorioretinal lesion by radiation therapy"
"194",5,"1427","Chorioret les rad implan","Destruction of chorioretinal lesion by implantation of radiation source"
"195",6,"1429","Chorioret les destr NEC","Other destruction of chorioretinal lesion"
"196",7,"1431","Retinal tear diathermy","Repair of retinal tear by diathermy"
"197",8,"1432","Retinal tear cryotherapy","Repair of retinal tear by cryotherapy"
"198",9,"1433","Retinal tear xenon coag","Repair of retinal tear by xenon arc photocoagulation"
"199",10,"1434","Retinal tear laser coag","Repair of retinal tear by laser photocoagulation"
"200",11,"1435","Retina tear photocoa NOS","Repair of retinal tear by photocoagulation of unspecified type"
"201",12,"1439","Retinal tear repair NEC","Other repair of retinal tear"
"202",13,"1441","Scleral buckle w implant","Scleral buckling with implant"
"203",14,"1449","Scleral buckling NEC","Other scleral buckling"
"204",15,"1451","Detach retina-diathermy","Repair of retinal detachment with diathermy"
"205",16,"1452","Detach retina-cryotherap","Repair of retinal detachment with cryotherapy"
"206",17,"1453","Detach retina xenon coag","Repair of retinal detachment with xenon arc photocoagulation"
"207",18,"1454","Detach retina laser coag","Repair of retinal detachment with laser photocoagulation"
"208",19,"1455","Detach ret photocoag NOS","Repair of retinal detachment with photocoagulation of unspecified type"
"209",20,"1459","Repair retina detach NEC","Other repair of retinal detachment"
"210",21,"146","Remov pros mat post seg","Removal of surgically implanted material from posterior segment of eye"
"211",22,"1471","Anterior remov vitreous","Removal of vitreous, anterior approach"
"212",23,"1472","Vitreous removal NEC","Other removal of vitreous"
"213",24,"1473","Anterior mechan vitrect","Mechanical vitrectomy by anterior approach"
"214",25,"1474","Mech vitrectomy NEC","Other mechanical vitrectomy"
"215",26,"1475","Vitreous substitut injec","Injection of vitreous substitute"
"216",27,"1479","Vitreous operation NEC","Other operations on vitreous"
"217",28,"1481","Imp epiretinal prosth","Implantation of epiretinal visual prosthesis"
"218",29,"1482","Rem epiretinal prosth","Removal of epiretinal visual prosthesis"
"219",30,"1483","Rev/repl epiretinal pros","Revision or replacement of epiretinal visual prosthesis"
"220",31,"149","Other post segment ops","Other operations on retina, choroid, and posterior chamber"
"221",32,"1501","Extraoc musc-tend biopsy","Biopsy of extraocular muscle or tendon"
"222",33,"1509","Extraoc musc dx proc NEC","Other diagnostic procedures on extraocular muscles and tendons"
"223",34,"1511","One extraoc mus recess","Recession of one extraocular muscle"
"224",35,"1512","1 extraoc muscl advance","Advancement of one extraocular muscle"
"225",36,"1513","1 extraoc muscl resect","Resection of one extraocular muscle"
"226",37,"1519","Xtraoc mus op/detach NEC","Other operations on one extraocular muscle involving temporary detachment from globe"
"227",38,"1521","Lengthen 1 extraoc musc","Lengthening procedure on one extraocular muscle"
"228",39,"1522","Shorten 1 extraoc musc","Shortening procedure on one extraocular muscle"
"229",40,"1529","Op on 1 extraoc musc NEC","Other operations on one extraocular muscle"
"230",41,"153","Temp detach >1 xtroc mus","Operations on two or more extraocular muscles involving temporary detachment from globe, one or both eyes"
"231",42,"154","Oth op on >l extraoc mus","Other operations on two or more extraocular muscles, one or both eyes"
"232",43,"155","Extraocul mus transposit","Transposition of extraocular muscles"
"233",44,"156","Revis extraoc musc surg","Revision of extraocular muscle surgery"
"234",45,"157","Extraoc musc inj repair","Repair of injury of extraocular muscle"
"235",46,"159","Oth extraoc mus-tend op","Other operations on extraocular muscles and tendons"
"236",47,"1713","Lap ing hern-graft NOS","Laparoscopic repair of inguinal hernia with graft or prosthesis, not otherwise specified"
"237",48,"1721","Lap bil dir ing hrn-grft","Laparoscopic bilateral repair of direct inguinal hernia with graft or prosthesis"
"238",49,"1722","Lap bi indir ing hrn-grf","Laparoscopic bilateral repair of indirect inguinal hernia with graft or prosthesis"
"239",50,"1723","Lap bi dr/ind ing hrn-gr","Laparoscopic bilateral repair of inguinal hernia, one direct and one indirect, with graft or prosthesis"
"240",51,"1724","Lap bil ing hern-grf NOS","Laparoscopic bilateral repair of inguinal hernia with graft or prosthesis, not otherwise specified"
"241",52,"1731","Lap mul seg res lg intes","Laparoscopic multiple segmental resection of large intestine"
"242",53,"1732","Laparoscopic cecectomy","Laparoscopic cecectomy"
"243",54,"1733","Lap right hemicolectomy","Laparoscopic right hemicolectomy"
"244",55,"1734","Lap res transverse colon","Laparoscopic resection of transverse colon"
"245",56,"1735","Lap left hemicolectomy","Laparoscopic left hemicolectomy"
"246",57,"1736","Lap sigmoidectomy","Laparoscopic sigmoidectomy"
"247",58,"1739","Lap pt ex lrg intest NEC","Other laparoscopic partial excision of large intestine"
"248",59,"1601","Orbitotomy w bone flap","Orbitotomy with bone flap"
"249",60,"1602","Orbitotomy w implant","Orbitotomy with insertion of orbital implant"
"250",61,"1609","Orbitotomy NEC","Other orbitotomy"
"251",62,"161","Remove penetrat FB eye","Removal of penetrating foreign body from eye, not otherwise specified"
"252",63,"1621","Ophthalmoscopy","Ophthalmoscopy"
"253",64,"1622","Diagnostic asp of orbit","Diagnostic aspiration of orbit"
"254",65,"1623","Eyeball & orbit biopsy","Biopsy of eyeball and orbit"
"255",66,"1629","Eyebal/orbit dx proc NEC","Other diagnostic procedures on orbit and eyeball"
"256",67,"1631","Eye evisc w synch implan","Removal of ocular contents with synchronous implant into scleral shell"
"257",68,"1639","Eyeball evisceration NEC","Other evisceration of eyeball"
"258",69,"1641","Eye enuc/implan/musc att","Enucleation of eyeball with synchronous implant into Tenon's capsule with attachment of muscles"
"259",70,"1642","Eye enuc w implant NEC","Enucleation of eyeball with other synchronous implant"
"260",71,"1649","Eyeball enucleation NEC","Other enucleation of eyeball"
"261",72,"1651","Radical orbitomaxillect","Exenteration of orbit with removal of adjacent structures"
"262",73,"1652","Orbit exent w bone remov","Exenteration of orbit with therapeutic removal of orbital bone"
"263",74,"1659","Orbital exenteration NEC","Other exenteration of orbit"
"264",75,"1661","2ndry ocular imp insert","Secondary insertion of ocular implant"
"265",76,"1662","Revis/reinsert ocul imp","Revision and reinsertion of ocular implant"
"266",77,"1663","Revis enuc socket w grft","Revision of enucleation socket with graft"
"267",78,"1664","Enuc socket revis NEC","Other revision of enucleation socket"
"268",79,"1665","2ndry exent cavity graft","Secondary graft to exenteration cavity"
"269",80,"1666","Revis exenter cavity NEC","Other revision of exenteration cavity"
"270",81,"1669","2nd op post eye rem NEC","Other secondary procedures after removal of eyeball"
"271",82,"1671","Remove ocular implant","Removal of ocular implant"
"272",83,"1672","Remove orbital implant","Removal of orbital implant"
"273",84,"1681","Repair of orbital wound","Repair of wound of orbit"
"274",85,"0063","Perc ins carotid stent","Percutaneous insertion of carotid artery stent(s)"
"275",86,"0064","Perc ins extracran stent","Percutaneous insertion of other extracranial artery stent(s)"
"276",87,"0065","Perc ins intracran stent","Percutaneous insertion of intracranial vascular stent(s)"
"277",88,"0066","PTCA","Percutaneous transluminal coronary angioplasty [PTCA]"
"278",89,"0067","Intravas msmnt thorc art","Intravascular pressure measurement of intrathoracic arteries"
"279",90,"0068","Intravas msmt periph art","Intravascular pressure measurement of peripheral arteries"
"280",91,"0069","Intravs msmt ves NEC/NOS","Intravascular pressure measurement, other specified and unspecified vessels"
"281",92,"0070","Rev hip repl-acetab/fem","Revision of hip replacement, both acetabular and femoral components"
"282",93,"0071","Rev hip repl-acetab comp","Revision of hip replacement, acetabular component"
"283",94,"0072","Rev hip repl-fem comp","Revision of hip replacement, femoral component"
"284",95,"0073","Rev hip repl-liner/head","Revision of hip replacement, acetabular liner and/or femoral head only"
"285",96,"0074","Hip surface, metal/poly","Hip bearing surface, metal-on-polyethylene"
"286",97,"0075","Hip surface, metal/metal","Hip bearing surface, metal-on-metal"
"287",98,"0076","Hip surface, cermc/cermc","Hip bearing surface, ceramic-on-ceramic"
"288",99,"0077","Hip surface, cermc/poly","Hip bearing surface, ceramic-on-polyethylene"
"289",100,"0080","Rev knee replacemt-total","Revision of knee replacement, total (all components)"
"290",101,"0081","Rev knee repl-tibia comp","Revision of knee replacement, tibial component"
"291",102,"0082","Rev knee repl-femur comp","Revision of knee replacement, femoral component"
"292",103,"0083","Rev knee replace-patella","Revision of knee replacement, patellar component"
"293",104,"0084","Rev knee repl-tibia lin","Revision of total knee replacement, tibial insert (liner)"
"294",105,"0085","Resrf hip,total-acet/fem","Resurfacing hip, total, acetabulum and femoral head"
"295",106,"0086","Resrf hip,part-fem head","Resurfacing hip, partial, femoral head"
"296",107,"0087","Resrf hip,part-acetablum","Resurfacing hip, partial, acetabulum"
"297",108,"0091","Trnsplnt live rel donor","Transplant from live related donor"
"298",109,"0092","Trnsplnt live nonrel don","Transplant from live non-related donor"
"299",110,"0093","Transplant cadaver donor","Transplant from cadaver"
"300",111,"0094","Intra-op neurophys montr","Intra-operative neurophysiologic monitoring"
"301",112,"0095","Injct/infus glucarpidase","Injection or infusion of glucarpidase"
"302",113,"0096","Infusion 4F-PCC","Infusion of 4-Factor Prothrombin Complex Concentrate"
"303",114,"0101","Cisternal puncture","Cisternal puncture"
"304",115,"0102","Ventricl shunt tube punc","Ventriculopuncture through previously implanted catheter"
"305",116,"0109","Cranial puncture NEC","Other cranial puncture"
"306",117,"0110","Intracran pressure montr","Intracranial pressure monitoring"
"307",118,"0111","Clos cereb meninges bx","Closed [percutaneous] [needle] biopsy of cerebral meninges"
"308",119,"0112","Open cereb meninges bx","Open biopsy of cerebral meninges"
"309",120,"0113","Closed brain biopsy","Closed [percutaneous] [needle] biopsy of brain"
"310",121,"0114","Open brain biopsy","Open biopsy of brain"
"311",122,"0115","Skull biopsy","Biopsy of skull"
"312",123,"0116","Intracranial 02 monitor","Intracranial oxygen monitoring"
"313",124,"0117","Brain temp monitoring","Brain temperature monitoring"
"314",125,"0118","Other brain dx procedure","Other diagnostic procedures on brain and cerebral meninges"
"315",126,"0119","Other skull dx procedure","Other diagnostic procedures on skull"
"316",127,"0120","Imp/repl brain pulse gen","Cranial implantation or replacement of neurostimulator pulse generator"
"317",128,"0121","Cranial sinus i & d","Incision and drainage of cranial sinus"
"318",129,"0122","Removal brain stim lead","Removal of intracranial neurostimulator lead(s)"
"319",130,"0123","Reopen craniotomy site","Reopening of craniotomy site"
"320",131,"0124","Other craniotomy","Other craniotomy"
"321",132,"0125","Other craniectomy","Other craniectomy"
"322",133,"0126","Ins cath cranial cav/tis","Insertion of catheter(s) into cranial cavity or tissue"
"323",134,"0127","Rem cath cranial cav/tis","Removal of catheter(s) from cranial cavity or tissue"
"324",135,"0128","Intracereb cth-burr hole","Placement of intracerebral catheter(s) via burr hole(s)"
"325",136,"0129","Rem brain pulse generatr","Removal of cranial neurostimulator pulse generator"
"326",137,"0001","Ther ult head & neck ves","Therapeutic ultrasound of vessels of head and neck"
"327",138,"0002","Ther ultrasound of heart","Therapeutic ultrasound of heart"
"328",139,"0003","Ther ult peripheral ves","Therapeutic ultrasound of peripheral vascular vessels"
"329",140,"0009","Other therapeutic ultsnd","Other therapeutic ultrasound"
"330",141,"0010","Implant chemothera agent","Implantation of chemotherapeutic agent"
"331",142,"0011","Infus drotrecogin alfa","Infusion of drotrecogin alfa (activated)"
"332",143,"0012","Adm inhal nitric oxide","Administration of inhaled nitric oxide"
"333",144,"0013","Inject/infus nesiritide","Injection or infusion of nesiritide"
"334",145,"0014","Injection oxazolidinone","Injection or infusion of oxazolidinone class of antibiotics"
"335",146,"0015","High-dose infusion IL-2","High-dose infusion interleukin-2 [IL-2]"
"336",147,"0016","Pressurized treat graft","Pressurized treatment of venous bypass graft [conduit] with pharmaceutical substance"
"337",148,"0017","Infusion of vasopressor","Infusion of vasopressor agent"
"338",149,"0018","Infus immunosup antibody","Infusion of immunosuppressive antibody therapy"
"339",150,"0019","BBBD via infusion","Disruption of blood brain barrier via infusion [BBBD]"
"340",151,"0021","IVUS extracran cereb ves","Intravascular imaging of extracranial cerebral vessels"
"341",152,"0022","IVUS intrathoracic ves","Intravascular imaging of intrathoracic vessels"
"342",153,"0023","IVUS peripheral vessels","Intravascular imaging of peripheral vessels"
"343",154,"0024","IVUS coronary vessels","Intravascular imaging of coronary vessels"
"344",155,"0025","IVUS renal vessels","Intravascular imaging of renal vessels"
"345",156,"0028","Intravascul imaging NEC","Intravascular imaging, other specified vessel(s)"
"346",157,"0029","Intravascul imaging NOS","Intravascular imaging, unspecified vessel(s)"
"347",158,"0031","CAS w CT/CTA","Computer assisted surgery with CT/CTA"
"348",159,"0032","CAS w MR/MRA","Computer assisted surgery with MR/MRA"
"349",160,"0033","CAS w fluoroscopy","Computer assisted surgery with fluoroscopy"
"350",161,"0034","Imageless comp asst surg","Imageless computer assisted surgery"
"351",162,"0035","CAS w multiple datasets","Computer assisted surgery with multiple datasets"
"352",163,"0039","Other CAS","Other computer assisted surgery"
"353",164,"0040","Procedure-one vessel","Procedure on single vessel"
"354",165,"0041","Procedure-two vessels","Procedure on two vessels"
"355",166,"0042","Procedure-three vessels","Procedure on three vessels"
"356",167,"0043","Procedure-four+ vessels","Procedure on four or more vessels"
"357",168,"0044","Proc-vessel bifurcation","Procedure on vessel bifurcation"
"358",169,"0045","Insert 1 vascular stent","Insertion of one vascular stent"
"359",170,"0046","Insert 2 vascular stents","Insertion of two vascular stents"
"360",171,"0047","Insert 3 vascular stents","Insertion of three vascular stents"
